monitor,uniqueID,date,day,position,dose,anoxia,bins60,counts60,cum.day
7,Rep.C,9/24/2018,1,t16,100,n,15:00,0,3
7,Rep.C,9/24/2018,1,t16,100,n,16:00,0,3
7,Rep.C,9/24/2018,1,t16,100,n,17:00,0,3
7,Rep.C,9/24/2018,1,t16,100,n,18:00,4,7
7,Rep.C,9/24/2018,1,t16,100,n,19:00,1,8
7,Rep.C,9/24/2018,1,t16,100,n,20:00,0,8
7,Rep.C,9/24/2018,1,t16,100,n,21:00,0,8
7,Rep.C,9/24/2018,1,t16,100,n,22:00,0,8
7,Rep.C,9/24/2018,1,t16,100,n,23:00,0,8
7,Rep.C,9/24/2018,1,t16,100,n,0:00,0,8
7,Rep.C,9/24/2018,1,t17,50,n,13:00,3,3
7,Rep.C,9/24/2018,1,t17,50,n,14:00,0,3
7,Rep.C,9/24/2018,1,t17,50,n,15:00,0,3
7,Rep.C,9/24/2018,1,t17,50,n,16:00,5,8
7,Rep.C,9/24/2018,1,t17,50,n,17:00,11,19
7,Rep.C,9/24/2018,1,t17,50,n,18:00,0,19
7,Rep.C,9/24/2018,1,t17,50,n,19:00,7,26
7,Rep.C,9/24/2018,1,t17,50,n,20:00,7,33
7,Rep.C,9/24/2018,1,t17,50,n,21:00,6,39
7,Rep.C,9/24/2018,1,t17,50,n,22:00,0,39
7,Rep.C,9/24/2018,1,t17,50,n,23:00,0,39
7,Rep.C,9/24/2018,1,t17,50,n,0:00,2,41
7,Rep.C,9/24/2018,1,t18,100,n,13:00,8,8
7,Rep.C,9/24/2018,1,t18,100,n,14:00,0,8
7,Rep.C,9/24/2018,1,t18,100,n,15:00,0,8
7,Rep.C,9/24/2018,1,t18,100,n,16:00,8,16
7,Rep.C,9/24/2018,1,t18,100,n,17:00,0,16
7,Rep.C,9/24/2018,1,t18,100,n,18:00,4,20
7,Rep.C,9/24/2018,1,t18,100,n,19:00,0,20
7,Rep.C,9/24/2018,1,t18,100,n,20:00,8,28
7,Rep.C,9/24/2018,1,t18,100,n,21:00,0,28
7,Rep.C,9/24/2018,1,t18,100,n,22:00,0,28
7,Rep.C,9/24/2018,1,t18,100,n,23:00,0,28
7,Rep.C,9/24/2018,1,t18,100,n,0:00,0,28
7,Rep.C,9/24/2018,1,t19,20,n,13:00,5,5
7,Rep.C,9/24/2018,1,t19,20,n,14:00,0,5
7,Rep.C,9/24/2018,1,t19,20,n,15:00,0,5
7,Rep.C,9/24/2018,1,t19,20,n,16:00,0,5
7,Rep.C,9/24/2018,1,t19,20,n,17:00,0,5
7,Rep.C,9/24/2018,1,t19,20,n,18:00,4,9
7,Rep.C,9/24/2018,1,t19,20,n,19:00,8,17
7,Rep.C,9/24/2018,1,t19,20,n,20:00,15,32
7,Rep.C,9/24/2018,1,t19,20,n,21:00,19,51
7,Rep.C,9/24/2018,1,t19,20,n,22:00,0,51
7,Rep.C,9/24/2018,1,t19,20,n,23:00,0,51
7,Rep.C,9/24/2018,1,t19,20,n,0:00,0,51
7,Rep.C,9/24/2018,1,t2,0,a,13:00,10,10
7,Rep.C,9/24/2018,1,t2,0,a,14:00,0,10
7,Rep.C,9/24/2018,1,t2,0,a,15:00,0,10
7,Rep.C,9/24/2018,1,t2,0,a,16:00,26,36
7,Rep.C,9/24/2018,1,t2,0,a,17:00,0,36
7,Rep.C,9/24/2018,1,t2,0,a,18:00,4,40
7,Rep.C,9/24/2018,1,t2,0,a,19:00,0,40
7,Rep.C,9/24/2018,1,t2,0,a,20:00,1,41
7,Rep.C,9/24/2018,1,t2,0,a,21:00,3,44
7,Rep.C,9/24/2018,1,t2,0,a,22:00,0,44
7,Rep.C,9/24/2018,1,t2,0,a,23:00,0,44
7,Rep.C,9/24/2018,1,t2,0,a,0:00,0,44
7,Rep.C,9/24/2018,1,t20,50,a,13:00,3,3
7,Rep.C,9/24/2018,1,t20,50,a,14:00,0,3
7,Rep.C,9/24/2018,1,t20,50,a,15:00,0,3
7,Rep.C,9/24/2018,1,t20,50,a,16:00,13,16
7,Rep.C,9/24/2018,1,t20,50,a,17:00,6,22
7,Rep.C,9/24/2018,1,t20,50,a,18:00,8,30
7,Rep.C,9/24/2018,1,t20,50,a,19:00,5,35
7,Rep.C,9/24/2018,1,t20,50,a,20:00,6,41
7,Rep.C,9/24/2018,1,t20,50,a,21:00,30,71
7,Rep.C,9/24/2018,1,t20,50,a,22:00,0,71
7,Rep.C,9/24/2018,1,t20,50,a,23:00,0,71
7,Rep.C,9/24/2018,1,t20,50,a,0:00,0,71
7,Rep.C,9/24/2018,1,t21,0,n,13:00,3,3
7,Rep.C,9/24/2018,1,t21,0,n,14:00,21,24
7,Rep.C,9/24/2018,1,t21,0,n,15:00,5,29
7,Rep.C,9/24/2018,1,t21,0,n,16:00,19,48
7,Rep.C,9/24/2018,1,t21,0,n,17:00,0,48
7,Rep.C,9/24/2018,1,t21,0,n,18:00,21,69
7,Rep.C,9/24/2018,1,t21,0,n,19:00,2,71
7,Rep.C,9/24/2018,1,t21,0,n,20:00,10,81
7,Rep.C,9/24/2018,1,t21,0,n,21:00,9,90
7,Rep.C,9/24/2018,1,t21,0,n,22:00,0,90
7,Rep.C,9/24/2018,1,t21,0,n,23:00,3,93
7,Rep.C,9/24/2018,1,t21,0,n,0:00,0,93
7,Rep.C,9/24/2018,1,t22,20,n,13:00,3,3
7,Rep.C,9/24/2018,1,t22,20,n,14:00,0,3
7,Rep.C,9/24/2018,1,t22,20,n,15:00,0,3
7,Rep.C,9/24/2018,1,t22,20,n,16:00,0,3
7,Rep.C,9/24/2018,1,t22,20,n,17:00,0,3
7,Rep.C,9/24/2018,1,t22,20,n,18:00,2,5
7,Rep.C,9/24/2018,1,t22,20,n,19:00,3,8
7,Rep.C,9/24/2018,1,t22,20,n,20:00,4,12
7,Rep.C,9/24/2018,1,t22,20,n,21:00,6,18
7,Rep.C,9/24/2018,1,t22,20,n,22:00,0,18
7,Rep.C,9/24/2018,1,t22,20,n,23:00,0,18
7,Rep.C,9/24/2018,1,t22,20,n,0:00,0,18
7,Rep.C,9/24/2018,1,t23,100,a,13:00,5,5
7,Rep.C,9/24/2018,1,t23,100,a,14:00,0,5
7,Rep.C,9/24/2018,1,t23,100,a,15:00,1,6
7,Rep.C,9/24/2018,1,t23,100,a,16:00,2,8
7,Rep.C,9/24/2018,1,t23,100,a,17:00,6,14
7,Rep.C,9/24/2018,1,t23,100,a,18:00,18,32
7,Rep.C,9/24/2018,1,t23,100,a,19:00,3,35
7,Rep.C,9/24/2018,1,t23,100,a,20:00,8,43
7,Rep.C,9/24/2018,1,t23,100,a,21:00,7,50
7,Rep.C,9/24/2018,1,t23,100,a,22:00,0,50
7,Rep.C,9/24/2018,1,t23,100,a,23:00,0,50
7,Rep.C,9/24/2018,1,t23,100,a,0:00,0,50
7,Rep.C,9/24/2018,1,t24,0,n,13:00,4,4
7,Rep.C,9/24/2018,1,t24,0,n,14:00,10,14
7,Rep.C,9/24/2018,1,t24,0,n,15:00,43,57
7,Rep.C,9/24/2018,1,t24,0,n,16:00,55,112
7,Rep.C,9/24/2018,1,t24,0,n,17:00,30,142
7,Rep.C,9/24/2018,1,t24,0,n,18:00,6,148
7,Rep.C,9/24/2018,1,t24,0,n,19:00,18,166
7,Rep.C,9/24/2018,1,t24,0,n,20:00,11,177
7,Rep.C,9/24/2018,1,t24,0,n,21:00,15,192
7,Rep.C,9/24/2018,1,t24,0,n,22:00,0,192
7,Rep.C,9/24/2018,1,t24,0,n,23:00,0,192
7,Rep.C,9/24/2018,1,t24,0,n,0:00,0,192
7,Rep.C,9/24/2018,1,t25,100,a,13:00,2,2
7,Rep.C,9/24/2018,1,t25,100,a,14:00,0,2
7,Rep.C,9/24/2018,1,t25,100,a,15:00,0,2
7,Rep.C,9/24/2018,1,t25,100,a,16:00,9,11
7,Rep.C,9/24/2018,1,t25,100,a,17:00,8,19
7,Rep.C,9/24/2018,1,t25,100,a,18:00,5,24
7,Rep.C,9/24/2018,1,t25,100,a,19:00,9,33
7,Rep.C,9/24/2018,1,t25,100,a,20:00,6,39
7,Rep.C,9/24/2018,1,t25,100,a,21:00,4,43
7,Rep.C,9/24/2018,1,t25,100,a,22:00,0,43
7,Rep.C,9/24/2018,1,t25,100,a,23:00,0,43
7,Rep.C,9/24/2018,1,t25,100,a,0:00,0,43
7,Rep.C,9/24/2018,1,t26,50,n,13:00,10,10
7,Rep.C,9/24/2018,1,t26,50,n,14:00,0,10
7,Rep.C,9/24/2018,1,t26,50,n,15:00,0,10
7,Rep.C,9/24/2018,1,t26,50,n,16:00,50,60
7,Rep.C,9/24/2018,1,t26,50,n,17:00,20,80
7,Rep.C,9/24/2018,1,t26,50,n,18:00,16,96
7,Rep.C,9/24/2018,1,t26,50,n,19:00,10,106
7,Rep.C,9/24/2018,1,t26,50,n,20:00,52,158
7,Rep.C,9/24/2018,1,t26,50,n,21:00,39,197
7,Rep.C,9/24/2018,1,t26,50,n,22:00,0,197
7,Rep.C,9/24/2018,1,t26,50,n,23:00,0,197
7,Rep.C,9/24/2018,1,t26,50,n,0:00,0,197
7,Rep.C,9/24/2018,1,t27,50,a,13:00,4,4
7,Rep.C,9/24/2018,1,t27,50,a,14:00,52,56
7,Rep.C,9/24/2018,1,t27,50,a,15:00,28,84
7,Rep.C,9/24/2018,1,t27,50,a,16:00,28,112
7,Rep.C,9/24/2018,1,t27,50,a,17:00,27,139
7,Rep.C,9/24/2018,1,t27,50,a,18:00,38,177
7,Rep.C,9/24/2018,1,t27,50,a,19:00,29,206
7,Rep.C,9/24/2018,1,t27,50,a,20:00,18,224
7,Rep.C,9/24/2018,1,t27,50,a,21:00,27,251
7,Rep.C,9/24/2018,1,t27,50,a,22:00,0,251
7,Rep.C,9/24/2018,1,t27,50,a,23:00,0,251
7,Rep.C,9/24/2018,1,t27,50,a,0:00,0,251
7,Rep.C,9/24/2018,1,t28,20,a,13:00,5,5
7,Rep.C,9/24/2018,1,t28,20,a,14:00,2,7
7,Rep.C,9/24/2018,1,t28,20,a,15:00,0,7
7,Rep.C,9/24/2018,1,t28,20,a,16:00,0,7
7,Rep.C,9/24/2018,1,t28,20,a,17:00,5,12
7,Rep.C,9/24/2018,1,t28,20,a,18:00,3,15
7,Rep.C,9/24/2018,1,t28,20,a,19:00,0,15
7,Rep.C,9/24/2018,1,t28,20,a,20:00,6,21
7,Rep.C,9/24/2018,1,t28,20,a,21:00,42,63
7,Rep.C,9/24/2018,1,t28,20,a,22:00,0,63
7,Rep.C,9/24/2018,1,t28,20,a,23:00,0,63
7,Rep.C,9/24/2018,1,t28,20,a,0:00,0,63
7,Rep.C,9/24/2018,1,t29,20,n,13:00,3,3
7,Rep.C,9/24/2018,1,t29,20,n,14:00,18,21
7,Rep.C,9/24/2018,1,t29,20,n,15:00,11,32
7,Rep.C,9/24/2018,1,t29,20,n,16:00,12,44
7,Rep.C,9/24/2018,1,t29,20,n,17:00,12,56
7,Rep.C,9/24/2018,1,t29,20,n,18:00,20,76
7,Rep.C,9/24/2018,1,t29,20,n,19:00,16,92
7,Rep.C,9/24/2018,1,t29,20,n,20:00,12,104
7,Rep.C,9/24/2018,1,t29,20,n,21:00,26,130
7,Rep.C,9/24/2018,1,t29,20,n,22:00,0,130
7,Rep.C,9/24/2018,1,t29,20,n,23:00,0,130
7,Rep.C,9/24/2018,1,t29,20,n,0:00,0,130
7,Rep.C,9/24/2018,1,t3,0,n,13:00,5,5
7,Rep.C,9/24/2018,1,t3,0,n,14:00,12,17
7,Rep.C,9/24/2018,1,t3,0,n,15:00,1,18
7,Rep.C,9/24/2018,1,t3,0,n,16:00,0,18
7,Rep.C,9/24/2018,1,t3,0,n,17:00,8,26
7,Rep.C,9/24/2018,1,t3,0,n,18:00,0,26
7,Rep.C,9/24/2018,1,t3,0,n,19:00,4,30
7,Rep.C,9/24/2018,1,t3,0,n,20:00,8,38
7,Rep.C,9/24/2018,1,t3,0,n,21:00,0,38
7,Rep.C,9/24/2018,1,t3,0,n,22:00,0,38
7,Rep.C,9/24/2018,1,t3,0,n,23:00,0,38
7,Rep.C,9/24/2018,1,t3,0,n,0:00,0,38
7,Rep.C,9/24/2018,1,t30,100,n,13:00,3,3
7,Rep.C,9/24/2018,1,t30,100,n,14:00,0,3
7,Rep.C,9/24/2018,1,t30,100,n,15:00,4,7
7,Rep.C,9/24/2018,1,t30,100,n,16:00,2,9
7,Rep.C,9/24/2018,1,t30,100,n,17:00,4,13
7,Rep.C,9/24/2018,1,t30,100,n,18:00,1,14
7,Rep.C,9/24/2018,1,t30,100,n,19:00,6,20
7,Rep.C,9/24/2018,1,t30,100,n,20:00,3,23
7,Rep.C,9/24/2018,1,t30,100,n,21:00,2,25
7,Rep.C,9/24/2018,1,t30,100,n,22:00,0,25
7,Rep.C,9/24/2018,1,t30,100,n,23:00,0,25
7,Rep.C,9/24/2018,1,t30,100,n,0:00,0,25
7,Rep.C,9/24/2018,1,t31,0,a,13:00,3,3
7,Rep.C,9/24/2018,1,t31,0,a,14:00,0,3
7,Rep.C,9/24/2018,1,t31,0,a,15:00,0,3
7,Rep.C,9/24/2018,1,t31,0,a,16:00,4,7
7,Rep.C,9/24/2018,1,t31,0,a,17:00,0,7
7,Rep.C,9/24/2018,1,t31,0,a,18:00,1,8
7,Rep.C,9/24/2018,1,t31,0,a,19:00,0,8
7,Rep.C,9/24/2018,1,t31,0,a,20:00,3,11
7,Rep.C,9/24/2018,1,t31,0,a,21:00,18,29
7,Rep.C,9/24/2018,1,t31,0,a,22:00,0,29
7,Rep.C,9/24/2018,1,t31,0,a,23:00,0,29
7,Rep.C,9/24/2018,1,t31,0,a,0:00,0,29
7,Rep.C,9/24/2018,1,t32,20,n,13:00,3,3
7,Rep.C,9/24/2018,1,t32,20,n,14:00,0,3
7,Rep.C,9/24/2018,1,t32,20,n,15:00,0,3
7,Rep.C,9/24/2018,1,t32,20,n,16:00,7,10
7,Rep.C,9/24/2018,1,t32,20,n,17:00,4,14
7,Rep.C,9/24/2018,1,t32,20,n,18:00,7,21
7,Rep.C,9/24/2018,1,t32,20,n,19:00,0,21
7,Rep.C,9/24/2018,1,t32,20,n,20:00,0,21
7,Rep.C,9/24/2018,1,t32,20,n,21:00,9,30
7,Rep.C,9/24/2018,1,t32,20,n,22:00,0,30
7,Rep.C,9/24/2018,1,t32,20,n,23:00,0,30
7,Rep.C,9/24/2018,1,t32,20,n,0:00,0,30
7,Rep.C,9/24/2018,1,t4,0,n,13:00,2,2
7,Rep.C,9/24/2018,1,t4,0,n,14:00,0,2
7,Rep.C,9/24/2018,1,t4,0,n,15:00,0,2
7,Rep.C,9/24/2018,1,t4,0,n,16:00,4,6
7,Rep.C,9/24/2018,1,t4,0,n,17:00,4,10
7,Rep.C,9/24/2018,1,t4,0,n,18:00,4,14
7,Rep.C,9/24/2018,1,t4,0,n,19:00,0,14
7,Rep.C,9/24/2018,1,t4,0,n,20:00,10,24
7,Rep.C,9/24/2018,1,t4,0,n,21:00,15,39
7,Rep.C,9/24/2018,1,t4,0,n,22:00,0,39
7,Rep.C,9/24/2018,1,t4,0,n,23:00,0,39
7,Rep.C,9/24/2018,1,t4,0,n,0:00,0,39
7,Rep.C,9/24/2018,1,t5,50,n,13:00,5,5
7,Rep.C,9/24/2018,1,t5,50,n,14:00,0,5
7,Rep.C,9/24/2018,1,t5,50,n,15:00,0,5
7,Rep.C,9/24/2018,1,t5,50,n,16:00,2,7
7,Rep.C,9/24/2018,1,t5,50,n,17:00,0,7
7,Rep.C,9/24/2018,1,t5,50,n,18:00,0,7
7,Rep.C,9/24/2018,1,t5,50,n,19:00,1,8
7,Rep.C,9/24/2018,1,t5,50,n,20:00,0,8
7,Rep.C,9/24/2018,1,t5,50,n,21:00,10,18
7,Rep.C,9/24/2018,1,t5,50,n,22:00,0,18
7,Rep.C,9/24/2018,1,t5,50,n,23:00,7,25
7,Rep.C,9/24/2018,1,t5,50,n,0:00,0,25
7,Rep.C,9/24/2018,1,t6,20,a,13:00,8,8
7,Rep.C,9/24/2018,1,t6,20,a,14:00,30,38
7,Rep.C,9/24/2018,1,t6,20,a,15:00,0,38
7,Rep.C,9/24/2018,1,t6,20,a,16:00,37,75
7,Rep.C,9/24/2018,1,t6,20,a,17:00,21,96
7,Rep.C,9/24/2018,1,t6,20,a,18:00,14,110
7,Rep.C,9/24/2018,1,t6,20,a,19:00,6,116
7,Rep.C,9/24/2018,1,t6,20,a,20:00,24,140
7,Rep.C,9/24/2018,1,t6,20,a,21:00,4,144
7,Rep.C,9/24/2018,1,t6,20,a,22:00,0,144
7,Rep.C,9/24/2018,1,t6,20,a,23:00,2,146
7,Rep.C,9/24/2018,1,t6,20,a,0:00,0,146
7,Rep.C,9/24/2018,1,t7,0,a,13:00,4,4
7,Rep.C,9/24/2018,1,t7,0,a,14:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,15:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,16:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,17:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,18:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,19:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,20:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,21:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,22:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,23:00,0,4
7,Rep.C,9/24/2018,1,t7,0,a,0:00,0,4
7,Rep.C,9/24/2018,1,t8,100,a,13:00,6,6
7,Rep.C,9/24/2018,1,t8,100,a,14:00,0,6
7,Rep.C,9/24/2018,1,t8,100,a,15:00,0,6
7,Rep.C,9/24/2018,1,t8,100,a,16:00,0,6
7,Rep.C,9/24/2018,1,t8,100,a,17:00,3,9
7,Rep.C,9/24/2018,1,t8,100,a,18:00,0,9
7,Rep.C,9/24/2018,1,t8,100,a,19:00,0,9
7,Rep.C,9/24/2018,1,t8,100,a,20:00,1,10
7,Rep.C,9/24/2018,1,t8,100,a,21:00,0,10
7,Rep.C,9/24/2018,1,t8,100,a,22:00,0,10
7,Rep.C,9/24/2018,1,t8,100,a,23:00,1,11
7,Rep.C,9/24/2018,1,t8,100,a,0:00,0,11
7,Rep.C,9/24/2018,1,t9,50,a,13:00,8,8
7,Rep.C,9/24/2018,1,t9,50,a,14:00,13,21
7,Rep.C,9/24/2018,1,t9,50,a,15:00,0,21
7,Rep.C,9/24/2018,1,t9,50,a,16:00,9,30
7,Rep.C,9/24/2018,1,t9,50,a,17:00,12,42
7,Rep.C,9/24/2018,1,t9,50,a,18:00,8,50
7,Rep.C,9/24/2018,1,t9,50,a,19:00,19,69
7,Rep.C,9/24/2018,1,t9,50,a,20:00,7,76
7,Rep.C,9/24/2018,1,t9,50,a,21:00,0,76
7,Rep.C,9/24/2018,1,t9,50,a,22:00,4,80
7,Rep.C,9/24/2018,1,t9,50,a,23:00,0,80
7,Rep.C,9/24/2018,1,t9,50,a,0:00,0,80
7,Rep.C,9/25/2018,2,t1,0,a,1:00,0,0
7,Rep.C,9/25/2018,2,t1,0,a,2:00,0,0
7,Rep.C,9/25/2018,2,t1,0,a,3:00,0,0
7,Rep.C,9/25/2018,2,t1,0,a,4:00,0,0
7,Rep.C,9/25/2018,2,t1,0,a,5:00,0,0
7,Rep.C,9/25/2018,2,t1,0,a,6:00,0,0
7,Rep.C,9/25/2018,2,t1,0,a,7:00,25,25
7,Rep.C,9/25/2018,2,t1,0,a,8:00,0,25
7,Rep.C,9/25/2018,2,t1,0,a,9:00,3,28
7,Rep.C,9/25/2018,2,t1,0,a,10:00,5,33
7,Rep.C,9/25/2018,2,t1,0,a,11:00,33,66
7,Rep.C,9/25/2018,2,t1,0,a,12:00,8,74
7,Rep.C,9/25/2018,2,t1,0,a,13:00,0,74
7,Rep.C,9/25/2018,2,t1,0,a,14:00,0,74
7,Rep.C,9/25/2018,2,t1,0,a,15:00,0,74
7,Rep.C,9/25/2018,2,t1,0,a,16:00,4,78
7,Rep.C,9/25/2018,2,t1,0,a,17:00,0,78
7,Rep.C,9/25/2018,2,t1,0,a,18:00,11,89
7,Rep.C,9/25/2018,2,t1,0,a,19:00,30,119
7,Rep.C,9/25/2018,2,t1,0,a,20:00,6,125
7,Rep.C,9/25/2018,2,t1,0,a,21:00,14,139
7,Rep.C,9/25/2018,2,t1,0,a,22:00,0,139
7,Rep.C,9/25/2018,2,t1,0,a,23:00,0,139
7,Rep.C,9/25/2018,2,t1,0,a,0:00,0,139
7,Rep.C,9/25/2018,2,t10,100,n,1:00,0,0
7,Rep.C,9/25/2018,2,t10,100,n,2:00,10,10
7,Rep.C,9/25/2018,2,t10,100,n,3:00,3,13
7,Rep.C,9/25/2018,2,t10,100,n,4:00,5,18
7,Rep.C,9/25/2018,2,t10,100,n,5:00,0,18
7,Rep.C,9/25/2018,2,t10,100,n,6:00,0,18
7,Rep.C,9/25/2018,2,t10,100,n,7:00,74,92
7,Rep.C,9/25/2018,2,t10,100,n,8:00,24,116
7,Rep.C,9/25/2018,2,t10,100,n,9:00,15,131
7,Rep.C,9/25/2018,2,t10,100,n,10:00,7,138
7,Rep.C,9/25/2018,2,t10,100,n,11:00,3,141
7,Rep.C,9/25/2018,2,t10,100,n,12:00,12,153
7,Rep.C,9/25/2018,2,t10,100,n,13:00,13,166
7,Rep.C,9/25/2018,2,t10,100,n,14:00,9,175
7,Rep.C,9/25/2018,2,t10,100,n,15:00,13,188
7,Rep.C,9/25/2018,2,t10,100,n,16:00,25,213
7,Rep.C,9/25/2018,2,t10,100,n,17:00,16,229
7,Rep.C,9/25/2018,2,t10,100,n,18:00,19,248
7,Rep.C,9/25/2018,2,t10,100,n,19:00,13,261
7,Rep.C,9/25/2018,2,t10,100,n,20:00,6,267
7,Rep.C,9/25/2018,2,t10,100,n,21:00,0,267
7,Rep.C,9/25/2018,2,t10,100,n,22:00,0,267
7,Rep.C,9/25/2018,2,t10,100,n,23:00,0,267
7,Rep.C,9/25/2018,2,t10,100,n,0:00,0,267
7,Rep.C,9/25/2018,2,t11,100,a,1:00,0,0
7,Rep.C,9/25/2018,2,t11,100,a,2:00,0,0
7,Rep.C,9/25/2018,2,t11,100,a,3:00,0,0
