monitor,uniqueID,date,day,position,dose,anoxia,bins60,counts60,cum.day
1,Rep.A,8/1/2018,1,t16,0,a,3:00,0,0
1,Rep.A,8/1/2018,1,t16,0,a,4:00,0,0
1,Rep.A,8/1/2018,1,t16,0,a,5:00,0,0
1,Rep.A,8/1/2018,1,t16,0,a,6:00,0,0
1,Rep.A,8/1/2018,1,t16,0,a,7:00,26,26
1,Rep.A,8/1/2018,1,t16,0,a,8:00,0,26
1,Rep.A,8/1/2018,1,t16,0,a,9:00,0,26
1,Rep.A,8/1/2018,1,t16,0,a,10:00,0,26
1,Rep.A,8/1/2018,1,t16,0,a,11:00,30,56
1,Rep.A,8/1/2018,1,t16,0,a,12:00,0,56
1,Rep.A,8/1/2018,1,t16,0,a,13:00,5,61
1,Rep.A,8/1/2018,1,t16,0,a,14:00,16,77
1,Rep.A,8/1/2018,1,t16,0,a,15:00,11,88
1,Rep.A,8/1/2018,1,t16,0,a,16:00,29,117
1,Rep.A,8/1/2018,1,t16,0,a,17:00,22,139
1,Rep.A,8/1/2018,1,t16,0,a,18:00,40,179
1,Rep.A,8/1/2018,1,t16,0,a,19:00,25,204
1,Rep.A,8/1/2018,1,t16,0,a,20:00,19,223
1,Rep.A,8/1/2018,1,t16,0,a,21:00,0,223
1,Rep.A,8/1/2018,1,t16,0,a,22:00,0,223
1,Rep.A,8/1/2018,1,t16,0,a,23:00,0,223
1,Rep.A,8/1/2018,1,t16,0,a,0:00,0,223
1,Rep.A,8/1/2018,1,t17,20,a,1:00,0,0
1,Rep.A,8/1/2018,1,t17,20,a,2:00,11,11
1,Rep.A,8/1/2018,1,t17,20,a,3:00,0,11
1,Rep.A,8/1/2018,1,t17,20,a,4:00,0,11
1,Rep.A,8/1/2018,1,t17,20,a,5:00,0,11
1,Rep.A,8/1/2018,1,t17,20,a,6:00,0,11
1,Rep.A,8/1/2018,1,t17,20,a,7:00,28,39
1,Rep.A,8/1/2018,1,t17,20,a,8:00,3,42
1,Rep.A,8/1/2018,1,t17,20,a,9:00,2,44
1,Rep.A,8/1/2018,1,t17,20,a,10:00,5,49
1,Rep.A,8/1/2018,1,t17,20,a,11:00,4,53
1,Rep.A,8/1/2018,1,t17,20,a,12:00,14,67
1,Rep.A,8/1/2018,1,t17,20,a,13:00,0,67
1,Rep.A,8/1/2018,1,t17,20,a,14:00,0,67
1,Rep.A,8/1/2018,1,t17,20,a,15:00,0,67
1,Rep.A,8/1/2018,1,t17,20,a,16:00,19,86
1,Rep.A,8/1/2018,1,t17,20,a,17:00,12,98
1,Rep.A,8/1/2018,1,t17,20,a,18:00,41,139
1,Rep.A,8/1/2018,1,t17,20,a,19:00,40,179
1,Rep.A,8/1/2018,1,t17,20,a,20:00,50,229
1,Rep.A,8/1/2018,1,t17,20,a,21:00,44,273
1,Rep.A,8/1/2018,1,t17,20,a,22:00,4,277
1,Rep.A,8/1/2018,1,t17,20,a,23:00,0,277
1,Rep.A,8/1/2018,1,t17,20,a,0:00,0,277
1,Rep.A,8/1/2018,1,t18,20,n,1:00,0,0
1,Rep.A,8/1/2018,1,t18,20,n,2:00,0,0
1,Rep.A,8/1/2018,1,t18,20,n,3:00,1,1
1,Rep.A,8/1/2018,1,t18,20,n,4:00,7,8
1,Rep.A,8/1/2018,1,t18,20,n,5:00,0,8
1,Rep.A,8/1/2018,1,t18,20,n,6:00,4,12
1,Rep.A,8/1/2018,1,t18,20,n,7:00,9,21
1,Rep.A,8/1/2018,1,t18,20,n,8:00,4,25
1,Rep.A,8/1/2018,1,t18,20,n,9:00,7,32
1,Rep.A,8/1/2018,1,t18,20,n,10:00,14,46
1,Rep.A,8/1/2018,1,t18,20,n,11:00,6,52
1,Rep.A,8/1/2018,1,t18,20,n,12:00,12,64
1,Rep.A,8/1/2018,1,t18,20,n,13:00,2,66
1,Rep.A,8/1/2018,1,t18,20,n,14:00,12,78
1,Rep.A,8/1/2018,1,t18,20,n,15:00,17,95
1,Rep.A,8/1/2018,1,t18,20,n,16:00,20,115
1,Rep.A,8/1/2018,1,t18,20,n,17:00,24,139
1,Rep.A,8/1/2018,1,t18,20,n,18:00,24,163
1,Rep.A,8/1/2018,1,t18,20,n,19:00,28,191
1,Rep.A,8/1/2018,1,t18,20,n,20:00,23,214
1,Rep.A,8/1/2018,1,t18,20,n,21:00,8,222
1,Rep.A,8/1/2018,1,t18,20,n,22:00,0,222
1,Rep.A,8/1/2018,1,t18,20,n,23:00,0,222
1,Rep.A,8/1/2018,1,t18,20,n,0:00,0,222
1,Rep.A,8/1/2018,1,t19,0,n,1:00,0,0
1,Rep.A,8/1/2018,1,t19,0,n,2:00,0,0
1,Rep.A,8/1/2018,1,t19,0,n,3:00,0,0
1,Rep.A,8/1/2018,1,t19,0,n,4:00,0,0
1,Rep.A,8/1/2018,1,t19,0,n,5:00,0,0
1,Rep.A,8/1/2018,1,t19,0,n,6:00,0,0
1,Rep.A,8/1/2018,1,t19,0,n,7:00,38,38
1,Rep.A,8/1/2018,1,t19,0,n,8:00,0,38
1,Rep.A,8/1/2018,1,t19,0,n,9:00,11,49
1,Rep.A,8/1/2018,1,t19,0,n,10:00,0,49
1,Rep.A,8/1/2018,1,t19,0,n,11:00,8,57
1,Rep.A,8/1/2018,1,t19,0,n,12:00,9,66
1,Rep.A,8/1/2018,1,t19,0,n,13:00,0,66
1,Rep.A,8/1/2018,1,t19,0,n,14:00,0,66
1,Rep.A,8/1/2018,1,t19,0,n,15:00,17,83
1,Rep.A,8/1/2018,1,t19,0,n,16:00,29,112
1,Rep.A,8/1/2018,1,t19,0,n,17:00,18,130
1,Rep.A,8/1/2018,1,t19,0,n,18:00,72,202
1,Rep.A,8/1/2018,1,t19,0,n,19:00,105,307
1,Rep.A,8/1/2018,1,t19,0,n,20:00,137,444
1,Rep.A,8/1/2018,1,t19,0,n,21:00,42,486
1,Rep.A,8/1/2018,1,t19,0,n,22:00,0,486
1,Rep.A,8/1/2018,1,t19,0,n,23:00,0,486
1,Rep.A,8/1/2018,1,t19,0,n,0:00,0,486
1,Rep.A,8/1/2018,1,t2,100,a,1:00,0,0
1,Rep.A,8/1/2018,1,t2,100,a,2:00,0,0
1,Rep.A,8/1/2018,1,t2,100,a,3:00,0,0
1,Rep.A,8/1/2018,1,t2,100,a,4:00,0,0
1,Rep.A,8/1/2018,1,t2,100,a,5:00,0,0
1,Rep.A,8/1/2018,1,t2,100,a,6:00,0,0
1,Rep.A,8/1/2018,1,t2,100,a,7:00,59,59
1,Rep.A,8/1/2018,1,t2,100,a,8:00,20,79
1,Rep.A,8/1/2018,1,t2,100,a,9:00,13,92
1,Rep.A,8/1/2018,1,t2,100,a,10:00,18,110
1,Rep.A,8/1/2018,1,t2,100,a,11:00,4,114
1,Rep.A,8/1/2018,1,t2,100,a,12:00,0,114
1,Rep.A,8/1/2018,1,t2,100,a,13:00,5,119
1,Rep.A,8/1/2018,1,t2,100,a,14:00,10,129
1,Rep.A,8/1/2018,1,t2,100,a,15:00,0,129
1,Rep.A,8/1/2018,1,t2,100,a,16:00,24,153
1,Rep.A,8/1/2018,1,t2,100,a,17:00,26,179
1,Rep.A,8/1/2018,1,t2,100,a,18:00,30,209
1,Rep.A,8/1/2018,1,t2,100,a,19:00,42,251
1,Rep.A,8/1/2018,1,t2,100,a,20:00,25,276
1,Rep.A,8/1/2018,1,t2,100,a,21:00,30,306
1,Rep.A,8/1/2018,1,t2,100,a,22:00,2,308
1,Rep.A,8/1/2018,1,t2,100,a,23:00,0,308
1,Rep.A,8/1/2018,1,t2,100,a,0:00,0,308
1,Rep.A,8/1/2018,1,t20,0,a,1:00,0,0
1,Rep.A,8/1/2018,1,t20,0,a,2:00,0,0
1,Rep.A,8/1/2018,1,t20,0,a,3:00,0,0
